-0.95,-0.494326857013163,-0.6038000429236727
-0.9439667669850864,-0.25695152342786964,-0.5769417065389592
-0.9129364346063177,-0.03100843276989862,-0.5806265679853623
-0.8341889780879973,0.1887248085179697,-0.503218344423807
-0.7593234397424042,0.4918472599113404,-0.4136956170461421
-0.6629084927244802,0.6939642812610609,-0.29545932498707383
-0.5497990684926104,0.8809577482634641,-0.12635125581755946
-0.37291226576736036,0.9999999999999998,0.11273451869764384
-0.013729625807435752,0.9992220486231449,0.26122835398555355
0.39688799892725113,0.9669554369219757,0.08116622184007538
0.568055712208571,0.8326533757951047,-0.14127929427539593
0.6556727079272207,0.6734649685628118,-0.2849153133070516
0.7407858909926386,0.48225592776655213,-0.39410131214176625
0.7882134190247663,0.2923511754368109,-0.4553600674093845
0.8819760489916821,-0.05092249121310177,-0.5732938223611647
0.9243282122015617,-0.35274829424015636,-0.6080889723164075
0.9299999999999999,-0.5091666215943493,-0.62
-0.7279462913156698,-0.6348430539550947,0.05634955217504334
-0.6489388385515819,-0.7501007666734146,0.13995048378472486
-0.502741446070609,-0.7935999061450023,0.20144635998881
-0.3554029404110385,-0.7886212278506901,0.21362640338056837
-0.22104258123064913,-0.6989332905323999,0.2010140252906375
0.19219193126945067,-0.7737885633854943,0.22458959558551428
0.32876468645300827,-0.81,0.21896400054812526
0.42635037422526456,-0.8098701875655493,0.21212836719398143
0.5516294893701705,-0.7747201174074632,0.1771075700825384
0.6431127971562205,-0.7340599521766616,0.11884582591707149
-0.012555250786208783,-0.5695370005971904,0.2784676464456086
-0.010042675468605156,-0.44661862448566303,0.3366101354982365
-0.014139685234998645,-0.31398999458345145,0.39329084275327497
-0.014596978364490587,-0.09032794453868176,0.4800000000000001
-0.22849550135138885,0.033392424693346356,0.2876998361641764
-0.11776387510588704,0.09344810351173882,0.31774995960257935
-0.018666814692197886,0.11387823237409356,0.3349197982834877
0.12116509985482593,0.07060542173152129,0.31403554051084126
0.21786153061140223,-0.005489840368220977,0.2562277488135054
-0.6250396034185521,-0.5442020904507026,0.09003853926163896
-0.5468485643393597,-0.6449171818716259,0.15519204179400736
-0.39273570237208977,-0.643189247259553,0.17762737636818582
-0.25050141860035213,-0.5593457155212949,0.13218494598086505
-0.3652755499084954,-0.5007247274333424,0.15972613323831875
-0.5294864228345597,-0.4878400232066489,0.15736068004020354
0.2220630479923078,-0.5565206103688296,0.13250042952290952
0.34257261935086825,-0.6485151768288144,0.17256486530773063
0.4888073141036222,-0.6447793190141275,0.16734291466596318
0.5966118516296834,-0.5367062257211329,0.09014495005733147
0.5092535433246104,-0.49101571334368177,0.15445790726776454
0.3544238324424016,-0.4912714402782623,0.16433679576378124
-0.35462370315520386,0.4127635227690274,0.19357386097917206
-0.24644727741093553,0.33558760498672635,0.30473683055871015
-0.10767137509508573,0.30552987655994324,0.3448969329767123
-0.013667259395617082,0.35657773996181863,0.3422760076387442
0.09953069688652194,0.29362514333744816,0.3390047704945982
0.22389924133506245,0.34289192395805257,0.3020900032852979
0.3098629556817696,0.4317235431308699,0.18875283640218588
0.22266940885636788,0.5304924560071722,0.27340452508402535
0.10188164953015444,0.5465399371142596,0.31049464024310824
-0.025039440851087003,0.5586408598456243,0.3099907664019034
-0.17059571550335395,0.5470636165318359,0.299805141391684
-0.2789857662285149,0.5170864509845252,0.25778007257513547
-0.28502417281826575,0.43552116903706883,0.23169069124789998
-0.13715985046886003,0.4260558086674977,0.2925553527821524
0.004287229469638776,0.4110352271952924,0.3233833388209636
0.1422991935662561,0.39277014957128653,0.311094135922518
0.2675326568167873,0.39261011910848187,0.25908154781763326
0.15895610073147948,0.45923772550972175,0.2951640833905814
0.013402182107493998,0.47928346946809897,0.31984406027023926
-0.13029291202044468,0.4633959263451135,0.31204884302810143
